CountryCode,Reference area,Measure,Water type,Unit of measure,Year,Value,Observation status,Unit multiplier
NOR,Norway,Agriculture freshwater abstraction,Total,Cubic metres,1995,271.1,Normal value,Millions
NOR,Norway,Irrigable area,Not applicable,Hectares,2020,85135.0,Normal value,Units
NOR,Norway,Irrigation area,Not applicable,Hectares,2016,32344.0,Normal value,Units
NOR,Norway,Irrigable area,Not applicable,Hectares,2016,81666.0,Normal value,Units
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,2011,9178.2,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,2010,8923.1,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,2009,8931.1,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Ground water,Cubic metres,1998,0.0,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Ground water,Cubic metres,1997,0.0,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Ground water,Cubic metres,1996,0.0,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Ground water,Cubic metres,1995,0.0,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Ground water,Cubic metres,1994,0.0,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Ground water,Cubic metres,1993,0.0,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Ground water,Cubic metres,1992,0.0,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Ground water,Cubic metres,1991,0.0,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Ground water,Cubic metres,1990,0.0,Normal value,Millions
POL,Poland,Irrigation area,Not applicable,Hectares,2005,77942.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2004,80099.0,Normal value,Units
POL,Poland,Irrigable area,Not applicable,Hectares,2003,98420.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2003,83292.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2002,90596.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2001,89283.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2000,99089.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,1999,89423.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,1998,121024.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,1997,134123.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,1996,144903.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,1995,201093.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,1994,205724.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,1993,233326.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,1992,229953.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,1991,244663.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,1990,301527.0,Normal value,Units
POL,Poland,Agriculture freshwater abstraction,Ground water,Cubic metres,1999,0.0,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2008,1148.9,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2007,1122.0,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2006,1093.0,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2005,1101.0,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2004,1071.5,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2003,1014.8,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2002,1108.2,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2001,1033.3,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2000,1060.6,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,1999,1045.4,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,1998,999.2,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,1997,1082.9,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,1996,1057.5,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,1995,1176.8,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,1994,1237.8,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,1993,1392.8,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,1992,1369.3,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,1991,1518.7,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,1990,1693.7,Normal value,Millions
POL,Poland,Irrigable area,Not applicable,Hectares,2020,600906.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2018,70705.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2017,69196.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2016,73202.0,Normal value,Units
POL,Poland,Irrigable area,Not applicable,Hectares,2016,271000.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2015,70012.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2014,66097.0,Normal value,Units
POL,Poland,Irrigable area,Not applicable,Hectares,2013,75810.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2013,69538.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2012,66814.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2011,66463.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2010,68893.0,Normal value,Units
POL,Poland,Irrigable area,Not applicable,Hectares,2010,85200.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2009,78863.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2008,80709.0,Normal value,Units
POL,Poland,Irrigable area,Not applicable,Hectares,2007,115710.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2007,79991.0,Normal value,Units
POL,Poland,Irrigation area,Not applicable,Hectares,2006,78792.0,Normal value,Units
POL,Poland,Irrigable area,Not applicable,Hectares,2005,124200.0,Normal value,Units
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,2008,8726.7,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,2007,9356.1,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,2006,9575.8,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,2005,8889.4,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,2004,8972.9,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,2003,9021.9,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,2002,9066.7,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,2001,8899.1,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,2000,9150.6,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,1999,9339.1,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,1998,9612.7,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,1997,9928.3,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,1996,10066.1,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,1995,10078.0,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,1994,9897.2,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,1993,10172.4,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,1992,10359.1,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,1991,11083.5,Normal value,Millions
POL,Poland,Total freshwater abstraction,Surface water,Cubic metres,1990,11927.7,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2021,2527.39,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2020,2497.72,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2019,2550.3,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2018,2508.601,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2017,2557.945,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2016,2593.522,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2015,2607.5,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2014,2577.5,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2013,2608.2,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2012,2644.5,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2011,2732.6,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2010,2721.8,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2009,2586.2,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2008,2638.2,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2007,2670.9,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2006,2831.2,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2005,2632.5,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2004,2503.7,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2003,2525.8,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2002,2661.5,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2001,2699.6,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,2000,2843.2,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,1999,2906.4,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,1998,2632.7,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,1997,2870.6,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,1996,2826.2,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,1995,2846.2,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,1994,2993.8,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,1993,2895.0,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,1992,3034.7,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,1991,2959.0,Normal value,Millions
POL,Poland,Total freshwater abstraction,Ground water,Cubic metres,1990,3236.7,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Total,Cubic metres,2018,956.432,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Total,Cubic metres,2017,1017.546,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Total,Cubic metres,2016,1042.675,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Total,Cubic metres,2015,991.8,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Total,Cubic metres,2014,1056.6,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Total,Cubic metres,1999,1045.4,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Total,Cubic metres,1998,999.2,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Total,Cubic metres,1997,1082.9,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Total,Cubic metres,1996,1057.5,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Total,Cubic metres,1995,1176.8,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Total,Cubic metres,1994,1237.8,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Total,Cubic metres,1993,1392.8,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Total,Cubic metres,1992,1369.3,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Total,Cubic metres,1991,1518.7,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Total,Cubic metres,1990,1693.7,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2021,841.44,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2020,801.62,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2019,847.41,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2018,953.465,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2017,1015.542,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2016,1039.936,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2015,990.1,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2014,1055.5,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2013,1080.0,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2012,1102.4,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2011,1111.2,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2010,1153.3,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Surface water,Cubic metres,2009,1159.3,Normal value,Millions
POL,Poland,Agriculture freshwater abstraction,Ground water,Cubic metres,2018,2.967,Estimated value,Millions
POL,Poland,Agriculture freshwater abstraction,Ground water,Cubic metres,2017,2.004,Estimated value,Millions
POL,Poland,Agriculture freshwater abstraction,Ground water,Cubic metres,2016,2.739,Estimated value,Millions
POL,Poland,Agriculture freshwater abstraction,Ground water,Cubic metres,2015,1.7,Estimated value,Millions
POL,Poland,Agriculture freshwater abstraction,Ground water,Cubic metres,2014,1.1,Estimated value,Millions
POL,Poland,Total freshwater abstraction,Total,Cubic metres,2021,9781.34,Normal value,Millions
POL,Poland,Total freshwater abstraction,Total,Cubic metres,2020,9165.58,Normal value,Millions
POL,Poland,Total freshwater abstraction,Total,Cubic metres,2019,9762.21,Normal value,Millions
POL,Poland,Total freshwater abstraction,Total,Cubic metres,2018,10333.668,Normal value,Millions
POL,Poland,Total freshwater abstraction,Total,Cubic metres,2017,10651.986,Normal value,Millions
POL,Poland,Total freshwater abstraction,Total,Cubic metres,2016,11152.871,Normal value,Millions
POL,Poland,Total freshwater abstraction,Total,Cubic metres,2015,11093.5,Normal value,Millions
POL,Poland,Total freshwater abstraction,Total,Cubic metres,2014,11308.5,Normal value,Millions
